file,line,col,usage_type,value_or_op,risk_level,module
qtrader/risk/drawdown_control.py,35,32,literal,0.8,HIGH,risk
qtrader/risk/drawdown_control.py,66,22,bin_op,+,HIGH,risk
qtrader/risk/fallback_engine.py,65,30,literal,300.0,HIGH,risk
qtrader/risk/fallback_engine.py,97,8,accumulation,+=,HIGH,risk
qtrader/risk/fallback_engine.py,143,45,literal,0.5,HIGH,risk
qtrader/risk/fallback_engine.py,180,49,literal,0.5,HIGH,risk
qtrader/risk/volatility.py,23,28,literal,0.01,HIGH,risk
qtrader/risk/volatility.py,26,25,literal,1e-08,HIGH,risk
qtrader/risk/volatility.py,64,73,literal,0.5,HIGH,risk
qtrader/risk/volatility.py,70,91,cast,float(),HIGH,risk
qtrader/risk/volatility.py,70,127,cast,float(),HIGH,risk
qtrader/risk/risk_firewall.py,48,29,literal,0.02,HIGH,risk
qtrader/risk/risk_firewall.py,49,34,literal,0.15,HIGH,risk
qtrader/risk/risk_firewall.py,50,36,literal,5.0,HIGH,risk
qtrader/risk/risk_firewall.py,51,34,literal,1.96,HIGH,risk
qtrader/risk/risk_firewall.py,85,12,accumulation,+=,HIGH,risk
qtrader/risk/risk_firewall.py,107,12,accumulation,+=,HIGH,risk
qtrader/risk/risk_firewall.py,112,12,accumulation,+=,HIGH,risk
qtrader/risk/risk_firewall.py,123,16,accumulation,+=,HIGH,risk
qtrader/risk/risk_firewall.py,127,12,accumulation,+=,HIGH,risk
qtrader/risk/risk_firewall.py,130,8,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/hrp.py,50,23,bin_op,*,HIGH,risk
qtrader/risk/portfolio/hrp.py,50,23,literal,0.5,HIGH,risk
qtrader/risk/portfolio/hrp.py,50,30,bin_op,-,HIGH,risk
qtrader/risk/portfolio/hrp.py,64,16,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,66,44,bin_op,/,HIGH,risk
qtrader/risk/portfolio/hrp.py,66,50,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,68,12,accumulation,/=,HIGH,risk
qtrader/risk/portfolio/hrp.py,70,19,bin_op,-,HIGH,risk
qtrader/risk/portfolio/hrp.py,70,19,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,70,49,literal,1e-06,HIGH,risk
qtrader/risk/portfolio/hrp.py,71,24,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,94,23,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,95,24,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,97,25,bin_op,-,HIGH,risk
qtrader/risk/portfolio/hrp.py,98,26,bin_op,-,HIGH,risk
qtrader/risk/portfolio/hrp.py,100,12,accumulation,*=,HIGH,risk
qtrader/risk/portfolio/hrp.py,101,12,accumulation,*=,HIGH,risk
qtrader/risk/portfolio/hrp.py,111,18,bin_op,/,HIGH,risk
qtrader/risk/portfolio/hrp.py,113,16,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,115,41,bin_op,/,HIGH,risk
qtrader/risk/portfolio/hrp.py,115,47,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,123,19,literal,0.05,HIGH,risk
qtrader/risk/portfolio/hrp.py,149,26,bin_op,/,HIGH,risk
qtrader/risk/portfolio/hrp.py,149,34,bin_op,-,HIGH,risk
qtrader/risk/portfolio/hrp.py,149,54,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,190,33,bin_op,/,HIGH,risk
qtrader/risk/portfolio/hrp.py,190,39,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,195,20,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,196,63,bin_op,/,HIGH,risk
qtrader/risk/portfolio/hrp.py,196,69,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,198,19,bin_op,-,HIGH,risk
qtrader/risk/portfolio/hrp.py,198,19,cast,float(),HIGH,risk
qtrader/risk/portfolio/hrp.py,198,49,literal,1e-06,HIGH,risk
qtrader/risk/portfolio/hrp.py,200,38,literal,1e-08,HIGH,risk
qtrader/risk/portfolio/hrp.py,202,24,cast,float(),HIGH,risk
qtrader/risk/portfolio/fees.py,85,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,87,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,89,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,91,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,93,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,96,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,99,8,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,103,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,105,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,143,8,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,144,8,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,148,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/fees.py,150,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/accounting.py,82,8,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/accounting.py,99,8,accumulation,-=,HIGH,risk
qtrader/risk/portfolio/accounting.py,125,8,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/accounting.py,156,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/accounting.py,159,12,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,23,14,literal,1e-06,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,28,42,literal,0.4,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,30,39,literal,0.7,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,59,23,bin_op,/,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,64,36,literal,0.1,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,68,21,bin_op,-,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,68,38,literal,0.9,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,81,29,bin_op,-,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,85,31,bin_op,-,HIGH,risk
qtrader/risk/portfolio/capital_allocator.py,98,25,bin_op,-,HIGH,risk
qtrader/risk/portfolio/optimization.py,47,35,bin_op,*,HIGH,risk
qtrader/risk/portfolio/optimization.py,47,35,literal,0.5,HIGH,risk
qtrader/risk/portfolio/optimization.py,53,36,bin_op,/,HIGH,risk
qtrader/risk/portfolio/factor_neutral.py,45,27,literal,1e-12,HIGH,risk
qtrader/risk/portfolio/factor_neutral.py,49,26,bin_op,-,HIGH,risk
qtrader/risk/portfolio/factor_neutral.py,75,12,literal,1e-08,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,37,25,literal,0.01,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,135,40,cast,float(),HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,190,41,cast,float(),HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,191,20,accumulation,+=,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,232,36,literal,0.5,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,232,69,literal,1e-08,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,247,21,bin_op,/,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,247,28,bin_op,+,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,263,13,bin_op,/,HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,288,40,cast,float(),HIGH,risk
qtrader/risk/portfolio/multi_asset_engine.py,330,13,bin_op,/,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,72,26,bin_op,*,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,72,56,literal,1e-08,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,76,52,literal,1e-10,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,76,64,literal,1e-12,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,87,30,literal,1e-08,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,88,13,bin_op,/,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,92,55,bin_op,-,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,102,23,literal,10000000000.0,HIGH,risk
qtrader/risk/portfolio/risk_parity.py,115,19,cast,float(),HIGH,risk
qtrader/risk/portfolio/risk_parity.py,124,61,literal,1e-12,HIGH,risk
qtrader/risk/portfolio/allocator.py,85,65,cast,float(),HIGH,risk
qtrader/risk/portfolio/allocator.py,85,114,cast,float(),HIGH,risk
qtrader/risk/portfolio/allocator.py,170,27,bin_op,/,HIGH,risk
qtrader/risk/portfolio/allocator.py,184,17,bin_op,/,HIGH,risk
qtrader/risk/portfolio/allocator.py,196,36,bin_op,/,HIGH,risk
qtrader/risk/portfolio/allocator.py,201,21,bin_op,/,HIGH,risk
qtrader/risk/portfolio/sizing.py,13,24,literal,0.1,HIGH,risk
qtrader/risk/portfolio/sizing.py,30,15,cast,float(),HIGH,risk
qtrader/risk/portfolio/sizing.py,37,32,literal,0.01,HIGH,risk
qtrader/risk/portfolio/sizing.py,56,15,cast,float(),HIGH,risk
qtrader/risk/portfolio/sizing.py,77,22,bin_op,/,HIGH,risk
qtrader/risk/portfolio/sizing.py,81,36,cast,float(),HIGH,risk
qtrader/risk/portfolio/kelly.py,14,22,literal,0.2,HIGH,risk
qtrader/risk/portfolio/kelly.py,31,20,bin_op,-,HIGH,risk
qtrader/risk/portfolio/kelly.py,33,24,cast,float(),HIGH,risk
qtrader/risk/portfolio/kelly.py,40,26,literal,0.25,HIGH,risk
qtrader/risk/portfolio/kelly.py,42,23,literal,0.25,HIGH,risk
qtrader/risk/portfolio/kelly.py,60,15,cast,float(),HIGH,risk
qtrader/risk/portfolio/kelly.py,80,13,bin_op,-,HIGH,risk
qtrader/risk/portfolio/kelly.py,95,16,cast,float(),HIGH,risk
qtrader/risk/portfolio/kelly.py,101,16,bin_op,/,HIGH,risk
qtrader/risk/portfolio/kelly.py,101,22,cast,float(),HIGH,risk
qtrader/risk/portfolio/kelly.py,107,27,cast,float(),HIGH,risk
qtrader/certification/checklist.py,49,8,accumulation,+=,LOW,certification
qtrader/certification/audit_integrity.py,66,16,accumulation,+=,LOW,certification
qtrader/certification/audit_integrity.py,76,8,accumulation,+=,LOW,certification
qtrader/certification/audit_integrity.py,77,8,accumulation,+=,LOW,certification
qtrader/certification/audit_integrity.py,116,30,bin_op,-,LOW,certification
qtrader/certification/capital_test.py,34,59,literal,0.15,LOW,certification
qtrader/certification/replay_test.py,36,40,literal,1e-06,LOW,certification
qtrader/certification/replay_test.py,67,12,accumulation,+=,LOW,certification
qtrader/certification/replay_test.py,74,28,bin_op,*,LOW,certification
qtrader/certification/replay_test.py,74,36,literal,0.001,LOW,certification
qtrader/certification/replay_test.py,83,12,accumulation,+=,LOW,certification
qtrader/certification/replay_test.py,100,37,bin_op,-,LOW,certification
qtrader/certification/replay_test.py,100,65,bin_op,+,LOW,certification
qtrader/certification/replay_test.py,100,85,literal,1e-09,LOW,certification
qtrader/certification/go_live_gate.py,48,12,accumulation,+=,LOW,certification
qtrader/certification/go_live_gate.py,80,12,accumulation,+=,LOW,certification
qtrader/certification/go_live_gate.py,83,12,accumulation,+=,LOW,certification
qtrader/certification/risk_simulation.py,34,51,literal,0.1,HIGH,certification
qtrader/certification/risk_simulation.py,46,38,literal,250.0,HIGH,certification
qtrader/certification/risk_simulation.py,57,8,accumulation,+=,HIGH,certification
qtrader/certification/risk_simulation.py,72,31,bin_op,/,HIGH,certification
qtrader/certification/risk_simulation.py,72,54,literal,1000.0,HIGH,certification
qtrader/certification/risk_simulation.py,79,12,accumulation,+=,HIGH,certification
qtrader/certification/data_integrity.py,56,8,accumulation,+=,LOW,certification
qtrader/certification/data_integrity.py,99,12,accumulation,+=,LOW,certification
qtrader/certification/stress_test.py,35,54,literal,0.1,LOW,certification
qtrader/certification/stress_test.py,64,16,accumulation,+=,LOW,certification
qtrader/certification/execution_consistency.py,22,45,literal,0.001,HIGH,certification
qtrader/certification/execution_consistency.py,22,70,literal,1000.0,HIGH,certification
qtrader/certification/execution_consistency.py,73,16,accumulation,+=,HIGH,certification
qtrader/certification/execution_consistency.py,84,29,cast,float(),HIGH,certification
qtrader/certification/execution_consistency.py,84,53,cast,float(),HIGH,certification
qtrader/certification/execution_consistency.py,89,32,cast,float(),HIGH,certification
qtrader/certification/execution_consistency.py,89,61,cast,float(),HIGH,certification
qtrader/certification/execution_consistency.py,95,24,cast,float(),HIGH,certification
qtrader/certification/execution_consistency.py,95,47,cast,float(),HIGH,certification
qtrader/certification/execution_consistency.py,102,16,accumulation,+=,HIGH,certification
qtrader/certification/failover_test.py,33,61,literal,5.0,LOW,certification
qtrader/certification/failover_test.py,44,41,literal,1200.0,LOW,certification
qtrader/certification/failover_test.py,56,8,accumulation,+=,LOW,certification
qtrader/certification/failover_test.py,63,27,bin_op,/,LOW,certification
qtrader/certification/failover_test.py,63,53,literal,1000.0,LOW,certification
qtrader/certification/failover_test.py,84,8,accumulation,+=,LOW,certification
qtrader/certification/determinism_test.py,55,31,bin_op,*,LOW,certification
qtrader/certification/determinism_test.py,55,74,literal,0.001,LOW,certification
qtrader/certification/determinism_test.py,79,8,accumulation,+=,LOW,certification
qtrader/certification/latency_test.py,24,41,literal,50.0,LOW,certification
qtrader/certification/latency_test.py,54,22,cast,float(),LOW,certification
qtrader/certification/latency_test.py,55,22,cast,float(),LOW,certification
qtrader/certification/latency_test.py,56,17,cast,float(),LOW,certification
qtrader/certification/latency_test.py,57,17,cast,float(),LOW,certification
qtrader/certification/latency_test.py,58,26,cast,float(),LOW,certification
qtrader/certification/latency_test.py,86,38,cast,float(),LOW,certification
qtrader/certification/shadow_validation.py,35,48,literal,0.05,LOW,certification
qtrader/certification/shadow_validation.py,86,8,accumulation,+=,LOW,certification
qtrader/validation/coverage.py,41,27,literal,95.0,LOW,validation
qtrader/validation/coverage.py,54,21,cast,float(),LOW,validation
qtrader/validation/coverage.py,57,20,cast,float(),LOW,validation
qtrader/validation/coverage.py,62,27,bin_op,*,LOW,validation
qtrader/validation/coverage.py,62,46,literal,100.0,LOW,validation
qtrader/validation/coverage.py,77,33,cast,float(),LOW,validation
qtrader/validation/stress_test.py,79,28,cast,float(),LOW,validation
qtrader/validation/stress_test.py,80,30,cast,float(),LOW,validation
qtrader/validation/stress_test.py,81,28,cast,float(),LOW,validation
qtrader/validation/stress_test.py,99,33,cast,float(),LOW,validation
qtrader/validation/fidelity.py,76,29,bin_op,-,LOW,validation
qtrader/validation/fidelity.py,79,29,cast,float(),LOW,validation
qtrader/validation/scenario_generator.py,23,29,literal,0.15,LOW,validation
qtrader/validation/scenario_generator.py,30,62,bin_op,-,LOW,validation
qtrader/validation/scenario_generator.py,32,49,bin_op,-,LOW,validation
qtrader/validation/scenario_generator.py,34,36,bin_op,-,LOW,validation
qtrader/validation/scenario_generator.py,34,42,bin_op,*,LOW,validation
qtrader/validation/scenario_generator.py,34,56,literal,0.5,LOW,validation
qtrader/validation/scenario_generator.py,42,20,bin_op,*,LOW,validation
qtrader/validation/scenario_generator.py,42,29,literal,1.001,LOW,validation
qtrader/validation/scenario_generator.py,43,19,bin_op,*,LOW,validation
qtrader/validation/scenario_generator.py,43,28,literal,0.999,LOW,validation
qtrader/validation/scenario_generator.py,54,34,literal,5.0,LOW,validation
qtrader/validation/scenario_generator.py,59,38,literal,0.001,LOW,validation
qtrader/validation/scenario_generator.py,61,8,accumulation,*=,LOW,validation
qtrader/validation/scenario_generator.py,70,20,bin_op,*,LOW,validation
qtrader/validation/scenario_generator.py,70,29,literal,1.01,LOW,validation
qtrader/validation/scenario_generator.py,71,19,bin_op,*,LOW,validation
qtrader/validation/scenario_generator.py,71,28,literal,0.99,LOW,validation
qtrader/validation/simulation_validator.py,62,34,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,62,63,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,63,32,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,63,60,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,64,34,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,64,64,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,80,22,literal,1e-10,LOW,validation
qtrader/validation/simulation_validator.py,81,21,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,85,26,cast,float(),LOW,validation
qtrader/validation/simulation_validator.py,88,29,cast,float(),LOW,validation
qtrader/analytics/latency.py,10,25,literal,100.0,LOW,analytics
qtrader/analytics/latency.py,129,39,literal,0.5,LOW,analytics
qtrader/analytics/latency.py,130,39,literal,0.9,LOW,analytics
qtrader/analytics/latency.py,131,39,literal,0.99,LOW,analytics
qtrader/analytics/latency.py,135,19,cast,float(),LOW,analytics
qtrader/analytics/accounting.py,55,26,cast,float(),LOW,analytics
qtrader/analytics/accounting.py,56,23,cast,float(),LOW,analytics
qtrader/analytics/accounting.py,75,8,accumulation,+=,LOW,analytics
qtrader/analytics/budget.py,10,47,literal,1000.0,LOW,analytics
qtrader/analytics/budget.py,34,52,bin_op,*,LOW,analytics
qtrader/analytics/budget.py,34,74,literal,1.1,LOW,analytics
qtrader/analytics/drift_detector.py,22,39,literal,0.2,LOW,analytics
qtrader/analytics/drift_detector.py,23,40,literal,0.3,LOW,analytics
qtrader/analytics/drift_detector.py,24,37,literal,0.05,LOW,analytics
qtrader/analytics/drift_detector.py,71,18,literal,1e-10,LOW,analytics
qtrader/analytics/drift_detector.py,136,16,accumulation,+=,LOW,analytics
qtrader/analytics/drift_detector.py,138,31,literal,1e-10,LOW,analytics
qtrader/analytics/drift_detector.py,182,23,cast,float(),LOW,analytics
qtrader/analytics/drift_detector.py,183,32,cast,float(),LOW,analytics
qtrader/analytics/drift_detector.py,184,29,cast,float(),LOW,analytics
qtrader/analytics/ev_calculator.py,89,30,literal,0.0004,LOW,analytics
qtrader/analytics/ev_calculator.py,95,38,bin_op,*,LOW,analytics
qtrader/analytics/ev_calculator.py,95,38,literal,252.0,LOW,analytics
qtrader/analytics/ev_calculator.py,95,46,literal,78.0,LOW,analytics
qtrader/analytics/ev_calculator.py,156,12,accumulation,+=,LOW,analytics
qtrader/analytics/ev_calculator.py,157,12,accumulation,+=,LOW,analytics
qtrader/analytics/ev_calculator.py,160,16,accumulation,+=,LOW,analytics
qtrader/analytics/ev_calculator.py,161,16,accumulation,+=,LOW,analytics
qtrader/analytics/ev_calculator.py,164,16,accumulation,+=,LOW,analytics
qtrader/analytics/ev_calculator.py,169,20,bin_op,-,LOW,analytics
qtrader/analytics/ev_calculator.py,184,75,cast,float(),LOW,analytics
qtrader/analytics/ev_calculator.py,187,65,cast,float(),LOW,analytics
qtrader/analytics/ev_calculator.py,188,76,cast,float(),LOW,analytics
qtrader/analytics/ev_calculator.py,188,30,bin_op,/,LOW,analytics
qtrader/analytics/ev_calculator.py,188,37,bin_op,+,LOW,analytics
qtrader/analytics/ev_calculator.py,191,78,cast,float(),LOW,analytics
qtrader/analytics/ev_calculator.py,211,33,bin_op,*,LOW,analytics
qtrader/analytics/ev_calculator.py,211,33,literal,1.96,LOW,analytics
qtrader/analytics/ev_calculator.py,220,77,cast,float(),LOW,analytics
qtrader/analytics/ev_calculator.py,259,35,literal,1.3,LOW,analytics
qtrader/analytics/ev_calculator.py,260,28,literal,1.5,LOW,analytics
qtrader/analytics/ev_calculator.py,325,35,literal,10.0,LOW,analytics
qtrader/analytics/ev_calculator.py,379,12,accumulation,+=,LOW,analytics
qtrader/analytics/drift.py,28,51,literal,1e-06,LOW,analytics
qtrader/analytics/drift.py,29,47,literal,1e-06,LOW,analytics
qtrader/analytics/fee_engine.py,35,31,literal,200.0,LOW,analytics
qtrader/analytics/fee_engine.py,36,31,literal,20.0,LOW,analytics
qtrader/analytics/fee_engine.py,50,22,bin_op,/,LOW,analytics
qtrader/analytics/fee_engine.py,50,38,literal,10000.0,LOW,analytics
qtrader/analytics/fee_engine.py,51,22,bin_op,/,LOW,analytics
qtrader/analytics/fee_engine.py,51,38,literal,100.0,LOW,analytics
qtrader/analytics/fee_engine.py,65,8,accumulation,+=,LOW,analytics
qtrader/analytics/fee_engine.py,66,8,accumulation,+=,LOW,analytics
qtrader/analytics/tca_engine.py,174,15,cast,float(),LOW,analytics
qtrader/analytics/tca_engine.py,174,50,cast,float(),LOW,analytics
qtrader/analytics/performance.py,17,33,literal,100000.0,LOW,analytics
qtrader/analytics/performance.py,36,52,cast,float(),LOW,analytics
qtrader/analytics/performance.py,44,102,literal,1e-09,LOW,analytics
qtrader/analytics/performance.py,48,27,cast,float(),LOW,analytics
qtrader/analytics/performance.py,49,22,cast,float(),LOW,analytics
qtrader/analytics/reporting.py,34,39,literal,0.02,LOW,analytics
qtrader/analytics/reporting.py,94,8,accumulation,+=,LOW,analytics
qtrader/strategy/ensemble_strategy.py,38,28,literal,0.05,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,39,28,literal,0.5,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,71,34,literal,0.4,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,71,39,literal,0.3,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,71,44,literal,0.2,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,71,49,literal,0.1,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,72,30,literal,0.5,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,84,15,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,142,8,accumulation,+=,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,169,27,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,180,21,cast,float(),MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,189,36,cast,float(),MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,217,32,cast,float(),MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,236,27,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,245,15,bin_op,+,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,245,33,literal,1e-08,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,257,27,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,277,27,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,302,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,303,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,304,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,307,47,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,307,53,literal,3.0,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,310,23,bin_op,/,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,310,29,literal,3.0,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,311,19,bin_op,*,MEDIUM,strategy
qtrader/strategy/ensemble_strategy.py,311,82,literal,1.5,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,30,34,literal,0.7,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,60,50,literal,0.33,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,61,52,literal,0.33,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,62,52,literal,0.33,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,67,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,68,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,69,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,72,47,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,72,53,literal,3.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,86,23,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,86,29,literal,3.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,87,19,bin_op,*,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,87,58,literal,1.5,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,93,47,literal,0.1,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,99,24,bin_op,*,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,99,50,literal,0.1,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,157,21,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,179,37,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,179,38,bin_op,+,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,179,60,literal,2.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,180,38,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,180,39,bin_op,+,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,180,62,literal,2.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,181,20,bin_op,-,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,181,26,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,181,51,literal,2.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,186,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,187,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,188,12,accumulation,/=,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,191,47,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,191,53,literal,3.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,194,55,bin_op,-,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,194,87,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,194,93,literal,3.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,195,57,bin_op,-,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,195,89,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,195,95,literal,3.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,196,57,bin_op,-,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,196,89,bin_op,/,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,196,95,literal,3.0,MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,205,32,cast,float(),MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,206,28,cast,float(),MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,207,29,cast,float(),MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,208,29,cast,float(),MEDIUM,strategy
qtrader/strategy/probabilistic_strategy.py,209,36,cast,float(),MEDIUM,strategy
qtrader/strategy/decision_logger.py,54,8,accumulation,+=,MEDIUM,strategy
qtrader/strategy/decision_logger.py,83,16,accumulation,+=,MEDIUM,strategy
qtrader/strategy/decision_logger.py,116,36,cast,float(),MEDIUM,strategy
qtrader/strategy/strategy_layer.py,91,31,literal,0.5,MEDIUM,strategy
qtrader/strategy/strategy_layer.py,92,32,literal,0.5,MEDIUM,strategy
qtrader/strategy/strategy_layer.py,125,21,bin_op,/,MEDIUM,strategy
qtrader/strategy/strategy_layer.py,170,32,cast,float(),MEDIUM,strategy
qtrader/strategy/meta_strategy.py,84,31,literal,0.5,MEDIUM,strategy
